year,month,dayofmonth,dayofweek,deptime,crsdeptime,arrtime,crsarrtime,uniquecarrier,flightnum,tailnum,actualelapsedtime,crselapsedtime,airtime,arrdelay,depdelay,origin,dest,distance,taxiin,taxiout,cancelled,cancellationcode,diverted,carrierdelay,weatherdelay,nasdelay,securitydelay,lateaircraftdelay
2008,9,3,3,730,735,1041,1045,AA,392,N442AA,131,130,111,-4,-5,ORD,LGA,733,10,10,0,"",0,NA,NA,NA,NA,NA
2008,3,12,3,1238,1240,1359,1345,UA,459,N914UA,81,65,39,14,-2,IAD,RDU,224,3,39,0,"",0,NA,NA,NA,NA,NA
2008,6,11,3,1823,1820,1902,1900,MQ,3130,N807AE,39,40,24,2,3,SAN,LAX,109,4,11,0,"",0,NA,NA,NA,NA,NA
2008,4,30,3,1829,1830,2131,2130,AS,19,N549AS,362,360,340,1,-1,MCO,SEA,2553,7,15,0,"",0,NA,NA,NA,NA,NA
2008,2,28,4,1359,1405,1435,1434,AQ,26,N836AL,36,29,21,1,-6,LIH,HNL,102,3,12,0,"",0,NA,NA,NA,NA,NA
2008,10,23,4,1639,1642,1732,1739,FL,20,N273AT,113,117,88,-7,-3,ATL,MDW,590,4,21,0,"",0,NA,NA,NA,NA,NA
2008,7,2,3,751,740,857,855,WN,2607,N366SW,66,75,52,2,11,LAX,SFO,337,7,7,0,"",0,NA,NA,NA,NA,NA
2008,6,12,4,1757,1730,2012,1952,EV,4566,N855AS,135,142,118,20,27,SYR,ATL,793,9,8,0,"",0,9,0,11,0,0
2008,7,30,3,710,715,823,820,AA,407,N214AA,73,65,53,3,-5,ORD,STL,258,6,14,0,"",0,NA,NA,NA,NA,NA
2008,4,11,5,2157,2125,14,2243,FL,96,N975AT,137,78,58,91,32,ATL,RDU,356,4,75,0,"",0,0,0,59,0,32
2008,8,27,3,657,700,741,800,WN,1503,N311SW,104,120,90,-19,-3,ORF,BNA,585,5,9,0,"",0,NA,NA,NA,NA,NA
2008,6,17,2,1148,1157,1232,1255,EV,4597,N885AS,44,58,27,-23,-9,AGS,ATL,143,10,7,0,"",0,NA,NA,NA,NA,NA
2008,9,22,1,1644,1645,1905,1915,WN,1262,N773SA,321,330,304,-10,-1,PVD,PHX,2277,6,11,0,"",0,NA,NA,NA,NA,NA
2008,2,14,4,1915,1925,2035,2046,YV,7145,N17175,80,81,50,-11,-10,ROC,IAD,289,11,19,0,"",0,NA,NA,NA,NA,NA
2008,9,18,4,841,845,1016,1016,DL,1039,N650DL,275,271,245,0,-4,ATL,SAN,1891,4,26,0,"",0,NA,NA,NA,NA,NA
2008,4,30,3,955,945,1018,1018,YV,2637,N923FJ,83,93,54,0,10,CLT,BHM,351,3,26,0,"",0,NA,NA,NA,NA,NA
2008,2,28,4,1259,1255,1445,1430,WN,1113,N631SW,166,155,151,15,4,MCO,STL,880,3,12,0,"",0,0,0,15,0,0
2008,8,9,6,1558,1550,1808,1815,WN,680,N900WN,310,325,296,-7,8,PVD,PHX,2277,7,7,0,"",0,NA,NA,NA,NA,NA
2008,10,19,7,1919,1925,2015,2020,OO,7815,N232SW,56,55,38,-5,-6,SLC,RKS,161,5,13,0,"",0,NA,NA,NA,NA,NA
2008,7,24,4,2245,2100,2358,2225,CO,1198,N59630,73,85,44,93,105,EWR,BOS,200,12,17,0,"",0,0,0,30,0,63
2008,1,6,7,1935,1911,2054,2026,NW,1572,N764NC,79,75,51,28,24,IND,DTW,231,11,17,0,"",0,0,0,4,0,24
2008,11,20,4,852,842,1000,937,9E,2919,84779E,128,115,80,23,10,DTW,HSV,554,5,43,0,"",0,10,0,13,0,0
2008,5,8,4,619,620,726,730,WN,1406,N799SW,67,70,54,-4,-1,JAX,FLL,318,4,9,0,"",0,NA,NA,NA,NA,NA
2008,4,4,5,NA,1312,NA,1653,NW,182,N333NW,NA,161,NA,NA,NA,MSP,LGA,1020,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,1,2,3,914,920,1047,1045,OO,2673,N699BR,93,85,61,2,-6,MKE,OMA,426,5,27,0,"",0,NA,NA,NA,NA,NA
2008,7,14,1,1434,1435,1605,1600,CO,1557,N78506,151,145,118,5,-1,IAH,DEN,861,7,26,0,"",0,NA,NA,NA,NA,NA
2008,8,18,1,1600,1605,1835,1848,EV,4440,N722EV,155,163,133,-13,-5,BTV,ATL,960,8,14,0,"",0,NA,NA,NA,NA,NA
2008,11,12,3,1742,1753,1849,1909,YV,7143,N444YV,67,76,50,-20,-11,DEN,GJT,212,3,14,0,"",0,NA,NA,NA,NA,NA
2008,6,7,6,726,715,830,822,OO,5780,N224SW,64,67,48,8,11,IPL,LAX,181,3,13,0,"",0,NA,NA,NA,NA,NA
2008,6,12,4,919,925,1259,1305,AA,1408,N251AA,160,160,144,-6,-6,DFW,RDU,1062,5,11,0,"",0,NA,NA,NA,NA,NA
2008,10,30,4,1801,1804,1906,1930,US,741,N703UW,125,146,106,-24,-3,PHL,ORD,678,6,13,0,"",0,NA,NA,NA,NA,NA
2008,2,12,2,1937,1910,2053,2025,MQ,3892,N633AE,76,75,56,28,27,LIT,DFW,304,9,11,0,"",0,0,0,1,0,27
2008,8,1,5,1654,1655,1807,1815,WN,1770,N450WN,73,80,64,-8,-1,PHX,BUR,369,3,6,0,"",0,NA,NA,NA,NA,NA
2008,7,27,7,1331,1335,1421,1428,EV,4872,N707EV,50,53,33,-7,-4,ATL,GSP,153,2,15,0,"",0,NA,NA,NA,NA,NA
2008,11,12,3,802,812,1102,1115,UA,1606,N488UA,120,123,99,-13,-10,LAS,DEN,629,7,14,0,"",0,NA,NA,NA,NA,NA
2008,1,10,4,737,738,920,933,UA,1262,N350UA,43,55,24,-13,-1,ORD,GRR,137,4,15,0,"",0,NA,NA,NA,NA,NA
2008,9,11,4,1250,1255,1252,1250,OO,2715,N479CA,62,55,46,2,-5,FNT,MKE,211,6,10,0,"",0,NA,NA,NA,NA,NA
2008,10,29,3,2300,2156,29,2343,YV,7235,N511MJ,89,107,72,46,64,IAD,ATL,533,6,11,0,"",0,0,0,0,0,46
2008,1,22,2,751,800,1015,1032,CO,659,N18243,204,212,185,-17,-9,DCA,IAH,1208,4,15,0,"",0,NA,NA,NA,NA,NA
2008,6,28,6,1635,1605,1748,1725,WN,128,N622SW,73,80,61,23,30,LAX,PHX,370,4,8,0,"",0,0,0,0,0,23
2008,7,25,5,2102,2109,2153,2200,OO,5423,N561SW,51,51,35,-7,-7,LAX,PSP,110,6,10,0,"",0,NA,NA,NA,NA,NA
2008,1,26,6,2350,2359,146,219,YV,2842,N906FJ,56,80,41,-33,-9,LAS,PHX,256,5,10,0,"",0,NA,NA,NA,NA,NA
2008,9,12,5,1957,1830,1949,1830,MQ,4280,N613AE,52,60,37,79,87,FWA,ORD,157,4,11,0,"",0,0,0,0,0,79
2008,3,3,1,1835,1840,1922,1929,OO,5783,N292UX,47,49,35,-7,-5,SEA,PDX,129,4,8,0,"",0,NA,NA,NA,NA,NA
2008,12,10,3,1900,1905,2031,2037,NW,1535,N774NC,91,92,60,-6,-5,MSP,MCI,393,9,22,0,"",0,NA,NA,NA,NA,NA
2008,2,15,5,1847,1700,2011,1812,XE,3094,N13929,144,132,127,119,107,CLE,MCI,694,4,13,0,"",0,107,0,12,0,0
2008,9,7,7,1245,1250,1357,1410,WN,2995,N923WN,72,80,61,-13,-5,OMA,MDW,423,4,7,0,"",0,NA,NA,NA,NA,NA
2008,8,4,1,2224,2230,2321,2327,NW,239,N301NB,57,57,37,-6,-6,DTW,TVC,207,4,16,0,"",0,NA,NA,NA,NA,NA
2008,1,11,5,3,15,839,823,B6,172,N586JB,336,308,314,16,-12,SMF,JFK,2521,13,9,0,"",0,0,0,16,0,0
2008,11,2,7,959,1000,1145,1135,DL,881,N750AT,106,95,63,10,-1,ATL,TPA,406,4,39,0,"",0,NA,NA,NA,NA,NA
2008,2,20,3,603,601,810,807,NW,1183,N359NW,127,126,98,3,2,BDL,DTW,548,5,24,0,"",0,NA,NA,NA,NA,NA
2008,5,4,7,1839,1850,1946,1959,OO,6667,N979SW,127,129,109,-13,-11,CID,DEN,692,7,11,0,"",0,NA,NA,NA,NA,NA
2008,8,22,5,1745,1728,2004,1940,XE,2737,N21537,139,132,94,24,17,GSP,EWR,594,12,33,0,"",0,0,0,7,0,17
2008,9,20,6,627,630,727,735,WN,1484,N229WN,60,65,43,-8,-3,LAS,PHX,256,6,11,0,"",0,NA,NA,NA,NA,NA
2008,5,13,2,1312,1315,1431,1430,WN,1532,N426WN,79,75,66,1,-3,LAX,RNO,390,3,10,0,"",0,NA,NA,NA,NA,NA
2008,4,29,2,533,540,628,633,CO,240,N77303,55,53,33,-5,-7,AUS,IAH,140,8,14,0,"",0,NA,NA,NA,NA,NA
2008,1,26,6,722,720,957,1008,CO,292,N75410,155,168,135,-11,2,EWR,MCO,938,5,15,0,"",0,NA,NA,NA,NA,NA
2008,2,21,4,1128,1119,1354,1337,EV,4931,N706EV,146,138,126,17,9,ROC,ATL,749,13,7,0,"",0,9,0,8,0,0
2008,6,14,6,1123,1126,1303,1250,EV,4695,N885AS,100,84,59,13,-3,ATL,ILM,377,3,38,0,"",0,NA,NA,NA,NA,NA
2008,7,27,7,1256,1255,1801,1820,WN,3221,N412WN,185,205,173,-19,1,PHX,BNA,1448,6,6,0,"",0,NA,NA,NA,NA,NA
2008,8,28,4,1521,1530,1637,1645,MQ,3850,N616AE,76,75,53,-8,-9,MAF,DFW,309,11,12,0,"",0,NA,NA,NA,NA,NA
2008,1,7,1,1225,1230,1359,1405,MQ,3446,N673AE,94,95,77,-6,-5,MCI,DAL,461,2,15,0,"",0,NA,NA,NA,NA,NA
2008,6,2,1,919,920,933,930,WN,2200,N699SW,74,70,64,3,-1,BOI,PDX,344,2,8,0,"",0,NA,NA,NA,NA,NA
2008,5,19,1,1315,1215,1545,1457,UA,598,N845UA,90,102,72,48,60,DEN,MCI,533,7,11,0,"",0,0,0,0,0,48
2008,7,28,1,1154,1200,1722,1730,AA,1438,N4WNAA,208,210,183,-8,-6,TUS,ORD,1437,8,17,0,"",0,NA,NA,NA,NA,NA
2008,5,31,6,850,855,1105,1112,FL,928,N915AT,135,137,120,-7,-5,TPA,CAK,894,5,10,0,"",0,NA,NA,NA,NA,NA
2008,11,21,5,953,1000,1325,1338,OO,4484,N815SK,152,158,117,-13,-7,SLC,DFW,988,9,26,0,"",0,NA,NA,NA,NA,NA
2008,2,22,5,2015,1920,2157,2123,DL,842,N991DL,102,123,75,34,55,ATL,DTW,594,10,17,0,"",0,11,3,0,0,20
2008,12,20,6,930,930,1038,1048,9E,2610,84929E,68,78,46,-10,0,MEM,STL,256,6,16,0,"",0,NA,NA,NA,NA,NA
2008,7,13,7,2030,1751,2150,1929,YV,7322,N651ML,80,98,49,141,159,IAD,LGA,229,6,25,0,"",0,0,0,141,0,0
2008,1,3,4,814,755,1334,1320,WN,823,N725SW,200,205,181,14,19,LAS,MDW,1521,6,13,0,"",0,NA,NA,NA,NA,NA
2008,2,17,7,NA,1358,NA,1645,YV,7342,N650ML,NA,107,NA,NA,NA,ORD,AVP,631,NA,NA,1,C,0,NA,NA,NA,NA,NA
2008,4,12,6,636,620,730,727,9E,5703,86729E,54,67,38,3,16,HSV,MEM,184,5,11,0,"",0,NA,NA,NA,NA,NA
2008,9,19,5,631,630,1105,1103,AS,118,N590AS,214,213,199,2,1,ANC,SEA,1449,4,11,0,"",0,NA,NA,NA,NA,NA
2008,6,4,3,NA,2020,NA,2050,US,550,"",NA,150,NA,NA,NA,DFW,PHX,868,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,1,21,1,1151,1145,1431,1424,B6,54,N593JB,160,159,133,7,6,RSW,JFK,1074,5,22,0,"",0,NA,NA,NA,NA,NA
2008,7,22,2,1331,1325,1435,1435,WN,2306,N499WN,64,70,54,0,6,ISP,BWI,220,3,7,0,"",0,NA,NA,NA,NA,NA
2008,10,30,4,1952,2000,2106,2119,US,2143,N714US,74,79,41,-13,-8,BOS,LGA,185,6,27,0,"",0,NA,NA,NA,NA,NA
2008,10,15,3,1420,1424,1542,1540,F9,283,N905FR,142,136,122,2,-4,STL,DEN,770,8,12,0,"",0,NA,NA,NA,NA,NA
2008,7,28,1,1726,1726,1900,1906,NW,595,N581NW,214,220,188,-6,0,MSP,PDX,1426,3,23,0,"",0,NA,NA,NA,NA,NA
2008,6,25,3,1515,1515,1751,1748,YV,2919,N928LR,156,153,133,3,0,EUG,PHX,952,9,14,0,"",0,NA,NA,NA,NA,NA
2008,3,3,1,944,935,1047,1045,WN,1388,N334SW,63,70,52,2,9,BUR,OAK,325,5,6,0,"",0,NA,NA,NA,NA,NA
2008,11,17,1,1115,1100,1213,1155,MQ,4591,N709MQ,118,115,101,18,15,DCA,BNA,562,6,11,0,"",0,4,0,3,0,11
2008,1,26,6,1546,1545,1805,1800,WN,2969,N659SW,79,75,59,5,1,LAX,TUS,451,4,16,0,"",0,NA,NA,NA,NA,NA
2008,11,2,7,1339,1305,1528,1455,AS,65,N791AS,109,110,81,33,34,JNU,ANC,571,4,24,0,"",0,33,0,0,0,0
2008,1,30,3,600,600,925,905,EV,4544,N858AS,145,125,109,20,0,CID,ATL,694,21,15,0,"",0,0,0,20,0,0
2008,2,18,1,630,630,911,905,CO,1169,N58606,161,155,126,6,0,EWR,ATL,745,9,26,0,"",0,NA,NA,NA,NA,NA
2008,10,5,7,1939,1942,2111,2120,US,1614,N516AU,92,98,82,-9,-3,CLT,ROC,573,2,8,0,"",0,NA,NA,NA,NA,NA
2008,7,2,3,2123,2127,2300,2252,DL,685,N997DL,157,145,109,8,-4,ATL,SAT,874,4,44,0,"",0,NA,NA,NA,NA,NA
2008,6,2,1,1615,1615,1737,1740,MQ,4522,N817AE,82,85,64,-3,0,MIA,TLH,403,2,16,0,"",0,NA,NA,NA,NA,NA
2008,4,27,7,2150,2140,2245,2245,MQ,3535,N513AE,55,65,41,0,10,DFW,LIT,304,2,12,0,"",0,NA,NA,NA,NA,NA
2008,4,13,7,1240,1240,1433,1445,MQ,4305,N698CB,113,125,97,-12,0,OKC,ORD,693,5,11,0,"",0,NA,NA,NA,NA,NA
2008,5,21,3,1713,1716,1839,1845,UA,649,N375UA,86,89,64,-6,-3,ORD,OMA,416,3,19,0,"",0,NA,NA,NA,NA,NA
2008,5,8,4,1930,1925,2031,2029,DL,1496,N972DL,61,64,45,2,5,CVG,PIT,256,6,10,0,"",0,NA,NA,NA,NA,NA
2008,2,29,5,1727,1722,2003,2015,CO,1077,N14605,216,233,195,-12,5,PHL,IAH,1324,9,12,0,"",0,NA,NA,NA,NA,NA
2008,7,13,7,645,650,750,756,OH,5177,N420CA,65,66,49,-6,-5,GRR,CVG,268,3,13,0,"",0,NA,NA,NA,NA,NA
2008,10,20,1,632,630,835,836,US,1616,N427US,123,126,104,-1,2,MIA,CLT,650,4,15,0,"",0,NA,NA,NA,NA,NA
2008,8,14,4,1504,1510,1742,1751,US,229,N316AW,158,161,141,-9,-6,PDX,PHX,1009,4,13,0,"",0,NA,NA,NA,NA,NA
2008,7,23,3,740,745,1006,945,XE,2642,N12900,146,120,85,21,-5,AVL,EWR,583,32,29,0,"",0,0,0,21,0,0
2008,4,20,7,1032,1035,1226,1245,9E,4771,84889E,114,130,91,-19,-3,MSP,BNA,695,6,17,0,"",0,NA,NA,NA,NA,NA
2008,2,15,5,1004,1010,1313,1335,B6,133,N583JB,189,205,160,-22,-6,JFK,RSW,1074,10,19,0,"",0,NA,NA,NA,NA,NA
2008,8,7,4,1051,1050,1213,1220,WN,2463,N660SW,82,90,68,-7,1,SAN,SMF,480,4,10,0,"",0,NA,NA,NA,NA,NA
2008,1,23,3,1151,1145,1333,1335,EV,4477,N839AS,102,110,86,-2,6,FWA,ATL,508,7,9,0,"",0,NA,NA,NA,NA,NA
2008,6,29,7,1940,1845,2312,2231,CO,644,N73278,152,166,129,41,55,IAH,CLE,1091,7,16,0,"",0,0,7,0,0,34
2008,10,1,3,1041,1040,1312,1325,AA,1667,N4XJAA,151,165,136,-13,1,ORD,SAT,1041,4,11,0,"",0,NA,NA,NA,NA,NA
2008,12,26,5,NA,2055,NA,2320,WN,66,N275WN,NA,145,NA,NA,NA,HOU,MDW,937,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,11,5,3,1156,1200,1354,1410,WN,1708,N630WN,118,130,102,-16,-4,SEA,SJC,697,3,13,0,"",0,NA,NA,NA,NA,NA
2008,5,16,5,1140,1130,1911,1843,DL,696,N667DN,271,253,245,28,10,ONT,ATL,1900,9,17,0,"",0,0,0,18,0,10
2008,6,11,3,1356,1405,1631,1652,CO,547,N16646,155,167,123,-21,-9,ORD,IAH,925,7,25,0,"",0,NA,NA,NA,NA,NA
2008,8,21,4,741,745,838,855,WN,2671,N735SA,237,250,224,-17,-4,CMH,LAS,1772,5,8,0,"",0,NA,NA,NA,NA,NA
2008,5,19,1,809,814,1048,1049,FL,622,N174AT,159,155,127,-1,-5,PHL,MCO,861,6,26,0,"",0,NA,NA,NA,NA,NA
2008,5,17,6,716,720,758,802,9E,4781,80279E,102,102,83,-4,-4,FWA,MSP,488,9,10,0,"",0,NA,NA,NA,NA,NA
2008,2,21,4,813,805,915,905,WN,1741,N220WN,62,60,45,10,8,HOU,MSY,303,4,13,0,"",0,NA,NA,NA,NA,NA
2008,6,5,4,2128,2132,2204,2222,OO,4090,N427SW,96,110,77,-18,-4,SLC,TUS,601,3,16,0,"",0,NA,NA,NA,NA,NA
2008,4,30,3,1450,1445,2005,2015,WN,1750,N273WN,195,210,179,-10,5,LAS,MDW,1521,4,12,0,"",0,NA,NA,NA,NA,NA
2008,10,24,5,1836,1520,2130,1828,EV,5477,N859AS,114,128,98,182,196,ICT,ATL,781,12,4,0,"",0,0,68,0,0,114
2008,6,19,4,1825,1830,1947,2000,MQ,4393,N851AE,82,90,65,-13,-5,ORD,SGF,438,3,14,0,"",0,NA,NA,NA,NA,NA
2008,6,23,1,1102,1057,1148,1145,EV,4614,N920EV,106,108,79,3,5,ATL,SHV,552,4,23,0,"",0,NA,NA,NA,NA,NA
2008,9,20,6,1330,1335,1633,1655,AA,368,N4XSAA,123,140,99,-22,-5,ORD,LGA,733,9,15,0,"",0,NA,NA,NA,NA,NA
2008,2,11,1,1246,1250,1502,1515,WN,1424,N747SA,256,265,229,-13,-4,MDW,SAN,1728,17,10,0,"",0,NA,NA,NA,NA,NA
2008,9,12,5,800,803,1022,1025,OO,6061,N776SK,142,142,121,-3,-3,LAX,PDX,834,3,18,0,"",0,NA,NA,NA,NA,NA
2008,3,12,3,649,700,1048,1106,DL,598,N935DL,239,246,217,-18,-11,SJU,ATL,1547,6,16,0,"",0,NA,NA,NA,NA,NA
2008,5,27,2,1415,1240,1928,1611,CO,1188,N17663,253,151,181,197,95,ORD,EWR,719,31,41,0,"",0,0,0,197,0,0
2008,3,1,6,1255,1255,2102,2041,UA,924,N513UA,307,286,267,21,0,LAX,IAD,2288,8,32,0,"",0,0,0,21,0,0
2008,12,26,5,2010,1905,2143,2025,MQ,3358,N619MQ,93,80,56,78,65,LIT,DFW,304,12,25,0,"",0,0,0,13,0,65
2008,9,29,1,955,1000,1213,1226,NW,1242,N767NC,78,86,53,-13,-5,ORD,DTW,235,14,11,0,"",0,NA,NA,NA,NA,NA
2008,4,11,5,NA,1820,NA,2300,AA,1532,"",NA,160,NA,NA,NA,LAS,DFW,1055,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,6,15,7,1726,1725,2038,2013,B6,411,N662JB,372,348,352,25,1,BOS,SAN,2588,3,17,0,"",0,0,0,25,0,0
2008,1,6,7,2106,2045,2354,2343,CO,1828,N37273,348,358,309,11,21,EWR,LAS,2227,7,32,0,"",0,NA,NA,NA,NA,NA
2008,11,28,5,1854,1855,2118,2129,UA,912,N838UA,84,94,65,-11,-1,ORD,BUF,473,3,16,0,"",0,NA,NA,NA,NA,NA
2008,11,9,7,822,827,935,943,OO,6499,N925SW,73,76,59,-8,-5,LAX,SJC,308,4,10,0,"",0,NA,NA,NA,NA,NA
2008,12,27,6,1947,1950,2258,2306,US,548,N815AW,131,136,109,-8,-3,PHX,DFW,868,6,16,0,"",0,NA,NA,NA,NA,NA
2008,4,13,7,1117,1000,1238,1135,WN,2470,N603SW,81,95,69,63,77,TUS,LAX,451,5,7,0,"",0,63,0,0,0,0
2008,3,28,5,833,820,920,910,WN,294,N326SW,47,50,35,10,13,BHM,BNA,177,5,7,0,"",0,NA,NA,NA,NA,NA
2008,9,26,5,1839,1825,1938,1919,US,587,N313AW,119,114,95,19,14,DEN,PHX,602,4,20,0,"",0,8,0,5,0,6
2008,9,17,3,703,649,1221,1209,NW,804,N583NW,198,200,168,12,14,SEA,MSP,1399,4,26,0,"",0,NA,NA,NA,NA,NA
2008,11,6,4,1312,1318,1607,1625,NW,243,N377NW,175,187,149,-18,-6,FLL,DTW,1127,7,19,0,"",0,NA,NA,NA,NA,NA
2008,5,22,4,1035,1035,1302,1310,WN,2900,N446WN,147,155,128,-8,0,FLL,BWI,925,7,12,0,"",0,NA,NA,NA,NA,NA
2008,6,9,1,2128,1840,2135,1905,YV,2831,N915FJ,127,145,110,150,168,SAT,PHX,843,6,11,0,"",0,150,0,0,0,0
2008,12,1,1,1827,1755,2013,1929,F9,227,N925FR,166,154,144,44,32,DEN,SMF,910,6,16,0,"",0,32,0,12,0,0
2008,10,14,2,1115,1115,1210,1219,EV,5553,N686BR,55,64,38,-9,0,CAE,ATL,191,8,9,0,"",0,NA,NA,NA,NA,NA
2008,5,22,4,950,955,1137,1120,MQ,4872,N721HS,107,85,74,17,-5,PIT,LGA,335,7,26,0,"",0,0,0,17,0,0
2008,11,30,7,1459,1410,1633,1550,AA,1554,N5FJAA,94,100,76,43,49,DFW,STL,551,3,15,0,"",0,25,0,0,0,18
2008,8,4,1,1543,1513,1913,1854,FL,675,N920AT,150,161,135,19,30,MKE,MCO,1066,8,7,0,"",0,0,0,0,0,19
2008,2,20,3,942,945,1036,1050,MQ,3681,N678AE,54,65,40,-14,-3,DFW,TUL,237,2,12,0,"",0,NA,NA,NA,NA,NA
2008,10,19,7,1339,1340,1436,1440,WN,36,N611SW,57,60,45,-4,-1,HRL,HOU,276,6,6,0,"",0,NA,NA,NA,NA,NA
2008,9,27,6,1224,1229,1341,1345,EV,4235,N837AS,77,76,56,-4,-5,ATL,ILM,377,1,20,0,"",0,NA,NA,NA,NA,NA
2008,11,17,1,831,819,1039,1030,OO,4514,N820SK,68,71,52,9,12,PNS,ATL,272,5,11,0,"",0,NA,NA,NA,NA,NA
2008,2,1,5,850,850,935,929,OO,5558,N226SW,45,39,22,6,0,MRY,SFO,77,4,19,0,"",0,NA,NA,NA,NA,NA
2008,2,27,3,1540,1540,1733,1725,MQ,4009,N611AE,113,105,79,8,0,ORD,BHM,584,2,32,0,"",0,NA,NA,NA,NA,NA
2008,10,22,3,1650,1650,1809,1810,WN,333,N520SW,79,80,64,-1,0,MDW,BNA,395,5,10,0,"",0,NA,NA,NA,NA,NA
2008,2,11,1,1005,1010,1208,1205,9E,4759,87949E,123,115,93,3,-5,RDU,IND,489,10,20,0,"",0,NA,NA,NA,NA,NA
2008,7,25,5,1944,1945,2212,2222,UA,246,N372UA,88,97,66,-10,-1,ORD,BUF,473,3,19,0,"",0,NA,NA,NA,NA,NA
2008,5,29,4,1327,1331,1540,1536,NW,1066,N360NW,193,185,163,4,-4,DTW,SAT,1215,5,25,0,"",0,NA,NA,NA,NA,NA
2008,8,6,3,1418,1415,1555,1555,AA,1147,N3CNAA,157,160,136,0,3,DTW,DFW,987,6,15,0,"",0,NA,NA,NA,NA,NA
2008,6,26,4,1319,1326,1353,1352,OO,6351,N956SW,94,86,71,1,-7,LNK,DEN,423,11,12,0,"",0,NA,NA,NA,NA,NA
2008,1,4,5,1241,1205,2021,1950,AA,1520,N7BWAA,280,285,242,31,36,LAX,MIA,2342,10,28,0,"",0,12,0,0,0,19
2008,12,6,6,1726,1730,1817,1830,AA,479,N414AA,51,60,32,-13,-4,DFW,AUS,190,5,14,0,"",0,NA,NA,NA,NA,NA
2008,5,12,1,1620,1620,1803,1753,DL,1674,N945DL,103,93,81,10,0,SRQ,ATL,445,12,10,0,"",0,NA,NA,NA,NA,NA
2008,4,21,1,2014,2015,2326,2335,AA,642,N424AA,132,140,116,-9,-1,DFW,CMH,927,4,12,0,"",0,NA,NA,NA,NA,NA
2008,6,12,4,611,610,728,733,OO,6612,N753SK,77,83,55,-5,1,SLC,DEN,391,8,14,0,"",0,NA,NA,NA,NA,NA
2008,6,16,1,1603,1557,1851,1853,YV,7166,N512MJ,108,116,82,-2,6,ORD,RDU,647,3,23,0,"",0,NA,NA,NA,NA,NA
2008,5,13,2,1800,1810,2010,2020,YV,2675,N918FJ,190,190,154,-10,-10,CLT,AUS,1033,7,29,0,"",0,NA,NA,NA,NA,NA
2008,11,2,7,2008,1955,2305,2250,WN,965,N520SW,117,115,103,15,13,ABQ,HOU,759,5,9,0,"",0,2,0,2,0,11
2008,10,22,3,1432,1435,1629,1645,DL,1164,N974DL,57,70,41,-16,-3,PNS,ATL,272,7,9,0,"",0,NA,NA,NA,NA,NA
2008,9,1,1,1228,1235,1313,1330,9E,5708,89329E,105,115,85,-17,-7,JAX,MEM,576,7,13,0,"",0,NA,NA,NA,NA,NA
2008,3,1,6,1744,1735,1953,1928,XE,2281,N14105,129,113,92,25,9,IAH,MCI,643,3,34,0,"",0,0,0,16,9,0
2008,12,3,3,1734,1747,1827,1853,US,242,N812AW,53,66,39,-26,-13,SNA,LAS,226,5,9,0,"",0,NA,NA,NA,NA,NA
2008,3,20,4,NA,650,NA,950,AA,394,"",NA,120,NA,NA,NA,ORD,LGA,733,NA,NA,1,C,0,NA,NA,NA,NA,NA
2008,3,5,3,924,928,1104,1105,US,466,N155AW,100,97,73,-1,-4,LAS,SFO,414,9,18,0,"",0,NA,NA,NA,NA,NA
2008,12,24,3,822,825,932,930,DL,1173,N911DA,130,125,97,2,-3,SLC,LAX,590,7,26,0,"",0,NA,NA,NA,NA,NA
2008,5,9,5,1928,1825,2124,2045,AA,2368,N584AA,116,140,97,39,63,DFW,ORD,802,3,16,0,"",0,11,0,0,0,28
2008,9,14,7,1649,1454,1734,1549,OO,5888,N771SK,45,55,26,105,115,ORD,MSN,109,4,15,0,"",0,105,0,0,0,0
2008,7,9,3,1320,1325,1417,1432,9E,3717,88849E,57,67,34,-15,-5,CAK,DTW,133,7,16,0,"",0,NA,NA,NA,NA,NA
2008,12,18,4,1258,1258,1358,1345,YV,2622,N913FJ,60,47,22,13,0,CLT,GSO,83,6,32,0,"",0,NA,NA,NA,NA,NA
2008,11,6,4,1453,1458,1814,1817,UA,948,N429UA,141,139,121,-3,-5,SAN,DEN,853,12,8,0,"",0,NA,NA,NA,NA,NA
2008,9,28,7,1509,1512,1612,1624,FL,504,N970AT,123,132,96,-12,-3,ATL,MCI,692,5,22,0,"",0,NA,NA,NA,NA,NA
2008,4,21,1,1542,1543,1713,1712,DL,1020,N975DL,91,89,58,1,-1,DAB,ATL,366,8,25,0,"",0,NA,NA,NA,NA,NA
2008,9,18,4,1412,1405,1454,1450,WN,290,N487WN,42,45,28,4,7,HOU,AUS,148,5,9,0,"",0,NA,NA,NA,NA,NA
2008,12,7,7,1235,1145,1459,1415,AA,313,N5CVAA,264,270,240,44,50,ORD,SNA,1726,7,17,0,"",0,44,0,0,0,0
2008,3,10,1,1219,1220,1521,1535,AA,1210,N558AA,122,135,105,-14,-1,ORD,BOS,867,5,12,0,"",0,NA,NA,NA,NA,NA
2008,2,13,3,1304,1300,1413,1415,WN,971,N746SW,69,75,57,-2,4,LAX,OAK,337,4,8,0,"",0,NA,NA,NA,NA,NA
