year,month,dayofmonth,dayofweek,deptime,crsdeptime,arrtime,crsarrtime,uniquecarrier,flightnum,tailnum,actualelapsedtime,crselapsedtime,airtime,arrdelay,depdelay,origin,dest,distance,taxiin,taxiout,cancelled,cancellationcode,diverted,carrierdelay,weatherdelay,nasdelay,securitydelay,lateaircraftdelay
2008,6,26,4,725,725,842,845,WN,1837,N346SW,137,140,124,-3,0,HOU,DEN,883,5,8,0,"",0,NA,NA,NA,NA,NA
2008,10,14,2,1447,1450,1643,1715,MQ,4825,N850MQ,176,205,159,-32,-3,LGA,XNA,1147,3,14,0,"",0,NA,NA,NA,NA,NA
2008,12,4,4,818,820,1044,1055,WN,2937,N699SW,86,95,78,-11,-2,ELP,DAL,562,3,5,0,"",0,NA,NA,NA,NA,NA
2008,3,21,5,2225,2045,40,2310,WN,1684,N373SW,75,85,60,90,100,STL,DTW,440,9,6,0,"",0,0,90,0,0,0
2008,4,8,2,1009,1010,1243,1305,WN,260,N215WN,94,115,84,-22,-1,LAX,ELP,714,4,6,0,"",0,NA,NA,NA,NA,NA
2008,12,12,5,1844,1835,1935,1930,MQ,3956,N639MQ,51,55,31,5,9,ORD,GRB,174,2,18,0,"",0,NA,NA,NA,NA,NA
2008,7,18,5,1835,1840,1906,1916,9E,2824,89139E,91,96,74,-10,-5,FNT,MSP,491,10,7,0,"",0,NA,NA,NA,NA,NA
2008,6,1,7,2045,2045,2235,2229,EV,4305,N633AS,110,104,68,6,0,ATL,MYR,317,5,37,0,"",0,NA,NA,NA,NA,NA
2008,9,3,3,1800,1805,1917,1915,MQ,4156,N941LT,137,130,100,2,-5,SYR,ORD,607,26,11,0,"",0,NA,NA,NA,NA,NA
2008,5,7,3,1055,1025,1433,1350,9E,5928,87339E,158,145,119,43,30,DEN,MEM,872,19,20,0,"",0,0,0,13,0,30
2008,3,7,5,1459,1500,1954,1946,NW,993,N345NW,175,166,152,8,-1,DEN,DTW,1123,10,13,0,"",0,NA,NA,NA,NA,NA
2008,2,26,2,1934,1905,2134,2055,MQ,4231,N815AE,120,110,98,39,29,HSV,ORD,510,9,13,0,"",0,0,6,10,0,23
2008,11,7,5,851,855,1412,1410,AA,1810,N4YGAA,201,195,182,2,-4,SJC,AUS,1476,5,14,0,"",0,NA,NA,NA,NA,NA
2008,3,25,2,158,2130,1034,540,AA,286,N5FAAA,336,310,319,294,268,LIH,LAX,2615,9,8,0,"",0,0,0,26,0,268
2008,5,4,7,1520,1450,1634,1615,WN,653,N701GS,74,85,62,19,30,SAN,OAK,446,4,8,0,"",0,0,0,0,0,19
2008,9,2,2,1451,1450,1808,1820,AA,346,N502AA,137,150,115,-12,1,DEN,ORD,888,10,12,0,"",0,NA,NA,NA,NA,NA
2008,11,5,3,842,845,934,940,9E,2565,89609E,112,115,81,-6,-3,DTW,DSM,534,6,25,0,"",0,NA,NA,NA,NA,NA
2008,3,12,3,1431,1429,1602,1600,DL,1613,N920DL,91,91,67,2,2,IND,ATL,432,9,15,0,"",0,NA,NA,NA,NA,NA
2008,2,16,6,1628,1625,1723,1725,WN,3590,N292WN,115,120,97,-2,3,SLC,OAK,588,7,11,0,"",0,NA,NA,NA,NA,NA
2008,4,29,2,610,620,650,700,YV,1010,N77278,40,40,30,-10,-10,KOA,HNL,163,3,7,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1640,1640,1913,1855,AA,401,N7BWAA,213,195,156,18,0,MIA,DFW,1121,45,12,0,"",0,0,0,18,0,0
2008,4,11,5,1050,1050,1205,1217,OH,5187,N739CA,75,87,58,-12,0,CVG,IAD,388,5,12,0,"",0,NA,NA,NA,NA,NA
2008,9,9,2,1436,1435,1616,1605,AA,418,N237AA,100,90,67,11,1,DFW,MCI,460,11,22,0,"",0,NA,NA,NA,NA,NA
2008,11,5,3,726,730,822,850,WN,349,N203WN,116,140,101,-28,-4,AUS,DEN,775,6,9,0,"",0,NA,NA,NA,NA,NA
2008,3,19,3,1700,1620,1956,1915,AA,257,N623AA,356,355,311,41,40,JFK,LAS,2248,9,36,0,"",0,40,0,1,0,0
2008,9,12,5,NA,1735,NA,1932,XE,2281,"",NA,117,NA,NA,NA,IAH,MCI,643,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,2,3,7,1546,1305,2331,2049,UA,236,N422UA,285,284,234,162,161,SAN,IAD,2253,5,46,0,"",0,0,14,1,0,147
2008,8,12,2,1346,1351,1436,1442,F9,775,N935FR,110,111,92,-6,-5,DEN,LAS,629,7,11,0,"",0,NA,NA,NA,NA,NA
2008,2,9,6,1834,1835,2351,2356,UA,1640,N459UA,197,201,174,-5,-1,DEN,MCO,1545,5,18,0,"",0,NA,NA,NA,NA,NA
2008,6,2,1,2117,2120,2227,2235,WN,1936,N255WN,70,75,59,-8,-3,BUR,SMF,358,3,8,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,2009,2015,2121,2130,MQ,3699,N845AE,72,75,53,-9,-6,DFW,SGF,364,4,15,0,"",0,NA,NA,NA,NA,NA
2008,9,17,3,1449,1449,1537,1545,YV,7097,N456YV,48,56,36,-8,0,DEN,ASE,125,2,10,0,"",0,NA,NA,NA,NA,NA
2008,8,11,1,2006,1838,2208,2056,FL,785,N968AT,62,78,42,72,88,PNS,ATL,272,11,9,0,"",0,0,0,0,0,72
2008,7,18,5,1614,1610,1814,1820,WN,1951,N318SW,120,130,108,-6,4,GEG,OAK,723,5,7,0,"",0,NA,NA,NA,NA,NA
2008,10,20,1,1426,1436,1508,1517,OO,6708,N710BR,42,41,22,-9,-10,COS,DEN,72,7,13,0,"",0,NA,NA,NA,NA,NA
2008,4,28,1,2107,1915,39,2245,AA,782,N405AA,152,150,128,114,112,ORD,TPA,1012,2,22,0,"",0,0,0,2,0,112
2008,7,8,2,2336,2125,43,2230,AA,2479,N3BYAA,187,185,160,133,131,DFW,LAX,1235,14,13,0,"",0,0,69,2,0,62
2008,9,4,4,940,945,1119,1130,AA,1792,N429AA,99,105,80,-11,-5,DFW,BNA,631,6,13,0,"",0,NA,NA,NA,NA,NA
2008,9,1,1,1628,1629,1715,1715,OO,5714,N301YV,107,106,87,0,-1,SGU,LAX,348,12,8,0,"",0,NA,NA,NA,NA,NA
2008,11,17,1,801,805,1357,1410,WN,616,N432WN,236,245,219,-13,-4,PHX,MCO,1848,8,9,0,"",0,NA,NA,NA,NA,NA
2008,11,27,4,746,750,908,917,OO,5905,N405SW,82,87,63,-9,-4,SLC,DEN,391,4,15,0,"",0,NA,NA,NA,NA,NA
2008,1,17,4,1830,1805,2200,2158,DL,885,N830MH,330,353,308,2,25,LAX,HNL,2556,7,15,0,"",0,NA,NA,NA,NA,NA
2008,4,10,4,945,945,1215,1146,OH,5179,N821CA,150,121,75,29,0,LGA,RDU,431,4,71,0,"",0,0,0,29,0,0
2008,1,14,1,1712,1715,1710,1720,WN,2639,N443WN,58,65,45,-10,-3,PHX,LAS,256,5,8,0,"",0,NA,NA,NA,NA,NA
2008,4,28,1,1059,1102,1228,1220,FL,943,N958AT,89,78,59,8,-3,ATL,DAB,366,4,26,0,"",0,NA,NA,NA,NA,NA
2008,11,10,1,744,746,933,917,US,1121,N108UW,109,91,73,16,-2,CLT,MCO,468,5,31,0,"",0,0,0,16,0,0
2008,7,10,4,1111,1116,1250,1303,OO,3992,N448SW,99,107,78,-13,-5,SLC,FCA,532,3,18,0,"",0,NA,NA,NA,NA,NA
2008,11,28,5,1831,1835,2033,2040,MQ,3514,N509MQ,182,185,169,-7,-4,PIT,DFW,1068,7,6,0,"",0,NA,NA,NA,NA,NA
2008,11,3,1,1743,1745,1921,1920,US,886,N765US,98,95,79,1,-2,CLT,PHL,448,4,15,0,"",0,NA,NA,NA,NA,NA
2008,11,24,1,557,600,743,725,UA,635,N803UA,166,145,127,18,-3,EWR,ORD,719,20,19,0,"",0,0,0,18,0,0
2008,7,8,2,1118,1120,1540,1544,US,141,N834AW,322,324,296,-4,-2,LAS,ANC,2304,5,21,0,"",0,NA,NA,NA,NA,NA
2008,6,23,1,1647,1648,1748,1758,UA,1243,N936UA,121,130,99,-10,-1,RIC,ORD,642,9,13,0,"",0,NA,NA,NA,NA,NA
2008,3,13,4,1548,1550,1730,1740,MQ,3723,N663AR,102,110,87,-10,-2,DFW,DSM,624,5,10,0,"",0,NA,NA,NA,NA,NA
2008,7,1,2,1511,1505,1616,1635,EV,4402,N744EV,65,90,42,-19,6,DCA,JFK,213,8,15,0,"",0,NA,NA,NA,NA,NA
2008,6,6,5,1227,1233,1511,1500,B6,189,N556JB,344,327,301,11,-6,JFK,LAS,2248,24,19,0,"",0,NA,NA,NA,NA,NA
2008,10,13,1,909,915,956,1005,WN,245,N923WN,47,50,35,-9,-6,BNA,BHM,177,2,10,0,"",0,NA,NA,NA,NA,NA
2008,10,9,4,1133,1130,1350,1325,US,938,N169UW,137,115,97,25,3,CLT,LGA,544,6,34,0,"",0,0,0,25,0,0
2008,7,17,4,1128,1130,1229,1242,XE,2815,N15948,61,72,44,-13,-2,IAH,DFW,224,6,11,0,"",0,NA,NA,NA,NA,NA
2008,1,20,7,1556,1550,1719,1719,XE,2944,N16954,83,89,65,0,6,IAH,MEM,469,5,13,0,"",0,NA,NA,NA,NA,NA
2008,8,30,6,1000,1000,1206,1145,CO,1443,N24633,126,105,77,21,0,EWR,MYR,550,5,44,0,"",0,0,0,21,0,0
2008,2,14,4,1815,1750,1939,1930,F9,661,N934FR,144,160,121,9,25,DEN,SFO,967,11,12,0,"",0,NA,NA,NA,NA,NA
2008,10,9,4,1635,1640,1902,1902,B6,616,N613JB,147,142,123,0,-5,JAX,JFK,829,10,14,0,"",0,NA,NA,NA,NA,NA
2008,10,11,6,1645,1645,1830,1826,OH,6623,N427CA,165,161,135,4,0,CVG,IAH,871,9,21,0,"",0,NA,NA,NA,NA,NA
2008,9,18,4,1858,1907,1930,1945,UA,463,N852UA,92,98,77,-15,-9,BUF,ORD,473,3,12,0,"",0,NA,NA,NA,NA,NA
2008,2,21,4,1755,1725,1858,1830,WN,2372,N265WN,63,65,53,28,30,ABQ,TUS,321,2,8,0,"",0,1,0,0,0,27
2008,3,16,7,1449,1305,1542,1410,9E,5696,80009E,53,65,37,92,104,FAR,MSP,223,5,11,0,"",0,0,0,0,0,92
2008,3,26,3,535,535,632,629,YV,2774,N931LR,117,114,94,3,0,DEN,PHX,602,6,17,0,"",0,NA,NA,NA,NA,NA
2008,12,26,5,1534,1515,1641,1635,WN,2327,N615SW,67,80,54,6,19,SMF,LAX,373,4,9,0,"",0,NA,NA,NA,NA,NA
2008,12,12,5,643,645,1404,1414,DL,1778,N693DL,261,269,216,-10,-2,SNA,ATL,1919,12,33,0,"",0,NA,NA,NA,NA,NA
2008,7,8,2,626,630,643,650,WN,3134,N771SA,77,80,61,-7,-4,BOI,SEA,399,4,12,0,"",0,NA,NA,NA,NA,NA
2008,1,30,3,1705,1712,1846,1820,XE,2270,N16525,101,68,75,26,-7,MLU,IAH,262,16,10,0,"",0,0,0,26,0,0
2008,10,5,7,NA,1029,NA,1157,OO,6404,N699BR,NA,88,NA,NA,NA,EUG,SFO,451,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,7,22,2,1301,1200,1542,1435,AS,95,N319AS,221,215,199,67,61,SEA,ANC,1449,3,19,0,"",0,61,0,6,0,0
2008,5,15,4,730,730,921,918,AS,91,N558AS,171,168,144,3,0,DEN,SEA,1024,14,13,0,"",0,NA,NA,NA,NA,NA
2008,1,6,7,2012,1755,2323,2129,US,703,N162UW,371,394,352,114,137,PHL,SFO,2521,10,9,0,"",0,0,0,114,0,0
2008,4,19,6,2140,2045,2208,2115,AA,1955,N499AA,148,150,129,53,55,DFW,PHX,868,5,14,0,"",0,53,0,0,0,0
2008,11,6,4,1815,1818,2255,2307,OO,6430,N752SK,160,169,146,-12,-3,LAX,SAT,1210,4,10,0,"",0,NA,NA,NA,NA,NA
2008,7,7,1,2202,2110,2336,2230,AA,1659,N4XAAA,94,80,64,66,52,ORD,MCI,403,2,28,0,"",0,0,0,14,0,52
2008,8,1,5,2100,1945,2204,2050,MQ,3422,N692AE,64,65,42,74,75,HOU,DFW,247,9,13,0,"",0,0,0,0,0,74
2008,1,29,2,1923,1847,2018,1944,YV,2680,N935LR,55,57,31,34,36,CLT,CHS,168,9,15,0,"",0,0,34,0,0,0
2008,3,6,4,1401,1400,1511,1500,WN,31,N511SW,70,60,49,11,1,DAL,HOU,239,6,15,0,"",0,NA,NA,NA,NA,NA
2008,11,9,7,832,837,942,1005,OO,5873,N710SK,130,148,113,-23,-5,LIT,DEN,770,3,14,0,"",0,NA,NA,NA,NA,NA
2008,11,16,7,1717,1721,2002,2016,UA,1479,N479UA,225,235,200,-14,-4,ORD,PHX,1440,8,17,0,"",0,NA,NA,NA,NA,NA
2008,10,26,7,1013,1015,1352,1402,XE,2679,N21129,159,167,142,-10,-2,IAH,RIC,1157,4,13,0,"",0,NA,NA,NA,NA,NA
2008,12,27,6,631,630,655,710,WN,996,N314SW,84,100,73,-15,1,TPA,MSY,487,3,8,0,"",0,NA,NA,NA,NA,NA
2008,3,4,2,553,600,906,922,UA,410,N825UA,133,142,115,-16,-7,SMF,DEN,910,10,8,0,"",0,NA,NA,NA,NA,NA
2008,1,18,5,1039,1041,1228,1241,UA,1575,N467UA,229,240,209,-13,-2,ORD,LAS,1515,8,12,0,"",0,NA,NA,NA,NA,NA
2008,10,5,7,1710,1715,1939,1955,FL,422,N964AT,149,160,120,-16,-5,LGA,ATL,761,13,16,0,"",0,NA,NA,NA,NA,NA
2008,3,25,2,610,610,840,829,OH,5599,N477CA,150,139,126,11,0,SAV,LGA,722,10,14,0,"",0,NA,NA,NA,NA,NA
2008,5,27,2,1133,1125,1237,1230,OO,3623,N582SW,64,65,50,7,8,SUN,SLC,223,7,7,0,"",0,NA,NA,NA,NA,NA
2008,4,30,3,1454,1504,1532,1546,OO,3859,N443SW,98,102,75,-14,-10,SLC,PSC,521,4,19,0,"",0,NA,NA,NA,NA,NA
2008,1,30,3,1722,1659,1944,1948,DL,523,N962DL,142,169,118,-4,23,LGA,ATL,761,10,14,0,"",0,NA,NA,NA,NA,NA
2008,3,29,6,925,925,1120,1133,OH,5599,N442CA,115,128,102,-13,0,SAV,LGA,722,5,8,0,"",0,NA,NA,NA,NA,NA
2008,10,9,4,1435,1430,1724,1717,B6,62,N615JB,169,167,146,7,5,FLL,JFK,1069,8,15,0,"",0,NA,NA,NA,NA,NA
2008,2,18,1,2250,2010,101,2247,XE,2669,N13124,191,217,172,134,160,EWR,MCI,1092,5,14,0,"",0,134,0,0,0,0
2008,7,2,3,1715,1725,1731,1758,9E,5770,80009E,76,93,65,-27,-10,GSP,MEM,441,4,7,0,"",0,NA,NA,NA,NA,NA
2008,4,6,7,2002,1910,2120,2047,YV,7339,N651ML,78,97,58,33,52,CHS,IAD,441,9,11,0,"",0,33,0,0,0,0
2008,4,29,2,1830,1830,2105,2107,AS,471,N581AS,155,157,138,-2,0,LAX,SEA,954,8,9,0,"",0,NA,NA,NA,NA,NA
2008,6,6,5,14,2155,48,2234,OO,6581,N745SK,34,39,17,134,139,DEN,COS,72,7,10,0,"",0,134,0,0,0,0
2008,5,19,1,559,600,746,800,WN,29,N428WN,107,120,91,-14,-1,OAK,PHX,646,6,10,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,1708,1650,1951,1935,FL,274,N957AT,163,165,134,16,18,BOS,ATL,946,10,19,0,"",0,16,0,0,0,0
2008,2,24,7,2032,2015,2337,2255,WN,2188,N728SW,305,280,272,42,17,MDW,OAK,1844,25,8,0,"",0,9,0,25,0,8
2008,3,7,5,1458,1500,1655,1701,US,92,N679AW,177,181,138,-6,-2,IAH,PHX,1009,10,29,0,"",0,NA,NA,NA,NA,NA
2008,4,3,4,825,829,1006,1012,UA,1425,N483UA,101,103,67,-6,-4,LAS,SFO,414,20,14,0,"",0,NA,NA,NA,NA,NA
2008,5,22,4,600,610,818,829,OH,5599,N926CA,138,139,111,-11,-10,SAV,LGA,722,14,13,0,"",0,NA,NA,NA,NA,NA
2008,2,10,7,555,600,835,835,AA,1543,N431AA,220,215,192,0,-5,BWI,DFW,1217,8,20,0,"",0,NA,NA,NA,NA,NA
2008,12,26,5,1439,1445,1601,1610,UA,1223,N927UA,142,145,129,-9,-6,STL,DEN,770,5,8,0,"",0,NA,NA,NA,NA,NA
2008,7,12,6,1916,1921,2151,2155,9E,5769,88009E,95,94,69,-4,-5,MEM,GSP,441,8,18,0,"",0,NA,NA,NA,NA,NA
2008,10,4,6,941,945,1024,1035,MQ,4377,N696MQ,43,50,28,-11,-4,PIA,ORD,130,5,10,0,"",0,NA,NA,NA,NA,NA
2008,6,13,5,1914,1805,2017,1910,WN,1516,N222WN,63,65,53,67,69,OAK,BUR,325,2,8,0,"",0,0,0,0,0,67
2008,11,21,5,820,820,1017,942,YV,7107,N436YV,117,82,58,35,0,DEN,CPR,230,4,55,0,"",0,0,0,35,0,0
2008,1,26,6,2153,2115,2350,2236,NW,240,N346NB,117,81,60,74,38,DTW,DCA,405,8,49,0,"",0,38,0,36,0,0
2008,5,10,6,1610,1615,1754,1809,US,1017,N441US,104,114,82,-15,-5,CLT,PBI,590,4,18,0,"",0,NA,NA,NA,NA,NA
2008,3,11,2,1330,1330,1653,1705,AA,2224,N536AA,143,155,130,-12,0,DFW,PBI,1103,2,11,0,"",0,NA,NA,NA,NA,NA
2008,6,14,6,1100,1100,1418,1417,F9,608,N916FR,138,137,115,1,0,LAX,DEN,862,8,15,0,"",0,NA,NA,NA,NA,NA
2008,3,2,7,1654,1700,1836,1837,DL,176,N128DL,102,97,68,-1,-6,MCO,ATL,403,16,18,0,"",0,NA,NA,NA,NA,NA
2008,6,23,1,1211,1135,1342,1300,WN,2434,N451WN,91,85,71,42,36,SAN,OAK,446,6,14,0,"",0,1,0,6,0,35
2008,4,7,1,634,640,723,735,MQ,4725,N713AE,49,55,35,-12,-6,SGF,STL,195,4,10,0,"",0,NA,NA,NA,NA,NA
2008,3,8,6,631,630,951,931,CO,1178,N16617,140,121,108,20,1,ORD,EWR,719,11,21,0,"",0,0,0,20,0,0
2008,4,20,7,1120,1120,1230,1242,UA,487,N936UA,130,142,98,-12,0,PHL,ORD,678,8,24,0,"",0,NA,NA,NA,NA,NA
2008,6,17,2,2138,2130,21,35,WN,2165,N276WN,103,125,88,-14,8,MDW,PHL,668,8,7,0,"",0,NA,NA,NA,NA,NA
2008,6,3,2,1540,1545,1814,1820,WN,1063,N353SW,154,155,142,-6,-5,MCO,ISP,972,3,9,0,"",0,NA,NA,NA,NA,NA
2008,9,15,1,547,550,737,745,MQ,3396,N692AE,170,175,148,-8,-3,GSO,DFW,999,8,14,0,"",0,NA,NA,NA,NA,NA
2008,10,18,6,1252,1255,1745,1745,AA,614,N5DPAA,173,170,145,0,-3,SAN,DFW,1171,14,14,0,"",0,NA,NA,NA,NA,NA
2008,8,27,3,1618,1619,520,517,UA,2,N213UA,482,478,463,3,-1,HNL,ORD,4243,5,14,0,"",0,NA,NA,NA,NA,NA
2008,12,14,7,1957,1940,2210,2158,AS,590,N623AS,133,138,120,12,17,PDX,SNA,859,4,9,0,"",0,NA,NA,NA,NA,NA
2008,7,17,4,1839,1840,1926,1929,HA,361,N487HA,47,49,36,-3,-1,ITO,HNL,216,5,6,0,"",0,NA,NA,NA,NA,NA
2008,2,9,6,2143,2145,2319,2323,F9,667,N922FR,156,158,140,-4,-2,DEN,SFO,967,6,10,0,"",0,NA,NA,NA,NA,NA
2008,11,7,5,1551,1600,1742,1744,XE,2449,N14998,111,104,82,-2,-9,MEM,IAH,469,11,18,0,"",0,NA,NA,NA,NA,NA
2008,4,8,2,826,828,1102,1038,NW,179,N353NB,276,250,250,24,-2,MEM,LAX,1619,9,17,0,"",0,0,0,24,0,0
2008,11,13,4,558,600,824,823,NW,1714,N766NC,86,83,57,1,-2,MSN,DTW,312,13,16,0,"",0,NA,NA,NA,NA,NA
2008,2,27,3,2101,2110,2331,2324,CO,1812,N14613,150,134,124,7,-9,IAH,OMA,781,5,21,0,"",0,NA,NA,NA,NA,NA
2008,12,30,2,1518,1523,1756,1815,CO,1085,N11641,158,172,144,-19,-5,RSW,CLE,1025,5,9,0,"",0,NA,NA,NA,NA,NA
2008,3,27,4,1348,1348,1555,1544,OO,6615,N943SW,127,116,98,11,0,DEN,GTF,624,4,25,0,"",0,NA,NA,NA,NA,NA
2008,8,1,5,1211,1200,1241,1229,DL,705,N914DL,90,89,65,12,11,ATL,MSY,425,5,20,0,"",0,NA,NA,NA,NA,NA
2008,5,1,4,822,815,951,949,FL,177,N285AT,89,94,74,2,7,ATL,RSW,515,5,10,0,"",0,NA,NA,NA,NA,NA
2008,7,26,6,1214,1155,1539,1530,WN,154,N648SW,145,155,124,9,19,PDX,DEN,992,6,15,0,"",0,NA,NA,NA,NA,NA
2008,2,12,2,1709,1710,1946,1946,AS,468,N796AS,157,156,135,0,-1,SEA,LAX,954,8,14,0,"",0,NA,NA,NA,NA,NA
2008,9,17,3,2036,2040,2133,2150,AA,347,N4XBAA,57,70,40,-17,-4,ORD,STL,258,3,14,0,"",0,NA,NA,NA,NA,NA
2008,5,23,5,832,830,837,835,WN,3934,N754SW,65,65,47,2,2,DTW,MDW,229,9,9,0,"",0,NA,NA,NA,NA,NA
2008,1,7,1,1541,1540,1650,1628,F9,619,N928FR,189,168,163,22,1,IND,DEN,977,9,17,0,"",0,0,0,21,0,1
2008,3,24,1,1300,1300,1542,1550,EV,4670,N834AS,102,110,81,-8,0,FSM,ATL,579,6,15,0,"",0,NA,NA,NA,NA,NA
2008,8,19,2,1643,1645,1722,1730,WN,2534,N901WN,99,105,88,-8,-2,DAL,ABQ,580,5,6,0,"",0,NA,NA,NA,NA,NA
2008,10,20,1,2153,2155,2231,2245,WN,345,N756SA,38,50,26,-14,-2,MCO,RSW,133,3,9,0,"",0,NA,NA,NA,NA,NA
2008,4,5,6,1634,1615,1811,1756,US,750,N418US,97,101,63,15,19,CLT,PHL,448,7,27,0,"",0,14,0,0,0,1
2008,6,29,7,1252,1252,1514,1508,FL,988,N922AT,142,136,109,6,0,TPA,BWI,842,7,26,0,"",0,NA,NA,NA,NA,NA
2008,9,20,6,1250,1255,1339,1350,AA,1630,N271AA,49,55,35,-11,-5,DFW,OKC,175,6,8,0,"",0,NA,NA,NA,NA,NA
2008,4,25,5,621,630,804,805,AA,1899,N526AA,163,155,133,-1,-9,LGA,STL,887,6,24,0,"",0,NA,NA,NA,NA,NA
2008,8,26,2,1505,1504,1827,1609,FL,504,N960AT,262,125,95,138,1,ATL,MCI,692,7,160,0,"",0,0,0,138,0,0
2008,6,17,2,1535,1537,1746,1759,OO,6700,N986SW,71,82,55,-13,-2,DEN,LNK,423,5,11,0,"",0,NA,NA,NA,NA,NA
2008,12,2,2,1954,1950,2050,2054,9E,2101,84929E,56,64,38,-4,4,MSP,CID,221,7,11,0,"",0,NA,NA,NA,NA,NA
2008,7,5,6,828,829,1024,1017,DL,726,N922DL,116,108,80,7,-1,ATL,BWI,576,4,32,0,"",0,NA,NA,NA,NA,NA
2008,3,8,6,1728,1731,1806,1816,OO,5461,N585SW,38,45,21,-10,-3,LAX,SBA,89,4,13,0,"",0,NA,NA,NA,NA,NA
2008,10,17,5,557,600,721,727,DL,1065,N609DL,84,87,64,-6,-3,TPA,ATL,406,6,14,0,"",0,NA,NA,NA,NA,NA
2008,10,5,7,1909,1845,2022,2003,AS,45,N765AS,73,78,61,19,24,ANC,BET,399,4,8,0,"",0,19,0,0,0,0
2008,5,8,4,1755,1800,1909,1911,US,2139,N754UW,74,71,42,-2,-5,BOS,LGA,185,10,22,0,"",0,NA,NA,NA,NA,NA
2008,10,14,2,1745,1750,2010,2007,XE,2262,N11192,145,137,117,3,-5,OMA,IAH,781,8,20,0,"",0,NA,NA,NA,NA,NA
2008,12,6,6,1454,1500,1608,1620,XE,2097,N31131,134,140,118,-12,-6,IAH,COS,809,7,9,0,"",0,NA,NA,NA,NA,NA
2008,8,26,2,621,635,834,849,OO,6369,N915SW,133,134,108,-15,-14,TUS,SFO,751,5,20,0,"",0,NA,NA,NA,NA,NA
2008,8,27,3,1926,1925,2154,2155,WN,166,N472WN,88,90,69,-1,1,BNA,DTW,457,9,10,0,"",0,NA,NA,NA,NA,NA
2008,9,17,3,1627,1630,1750,1805,US,768,N960UW,83,95,60,-15,-3,BOS,PHL,280,8,15,0,"",0,NA,NA,NA,NA,NA
2008,3,12,3,1101,1106,1217,1228,DL,781,N673DL,196,202,161,-11,-5,ATL,DEN,1199,6,29,0,"",0,NA,NA,NA,NA,NA
2008,11,8,6,948,950,1023,1027,HA,513,N486HA,35,37,20,-4,-2,HNL,LIH,102,5,10,0,"",0,NA,NA,NA,NA,NA
2008,7,10,4,1945,1945,2155,2143,OH,5649,N591SW,130,118,75,12,0,LGA,RDU,431,5,50,0,"",0,NA,NA,NA,NA,NA
2008,12,11,4,1745,1744,2000,2012,FL,742,N935AT,135,148,113,-12,1,FLL,BWI,925,12,10,0,"",0,NA,NA,NA,NA,NA
2008,9,12,5,1749,1640,2120,2010,UA,1603,N486UA,151,150,135,70,69,DEN,MSY,1062,4,12,0,"",0,0,0,3,0,67
2008,3,30,7,1203,1205,1527,1535,WN,2718,N488WN,144,150,127,-8,-2,MDW,MCO,989,6,11,0,"",0,NA,NA,NA,NA,NA
2008,12,26,5,1008,900,1313,1149,UA,207,N515UA,305,289,248,84,68,ORD,SFO,1846,16,41,0,"",0,0,11,16,0,57
2008,2,17,7,1221,1225,1815,1805,AA,1008,N4XGAA,234,220,182,10,-4,PDX,DFW,1616,39,13,0,"",0,NA,NA,NA,NA,NA
2008,12,8,1,1316,1315,1533,1545,WN,3123,N298WN,317,330,306,-12,1,BWI,LAS,2106,3,8,0,"",0,NA,NA,NA,NA,NA
2008,2,1,5,1225,1220,1907,1917,DL,64,N139DL,222,237,192,-10,5,LAS,ATL,1747,6,24,0,"",0,NA,NA,NA,NA,NA
2008,3,24,1,1526,1530,1655,1700,AA,1025,N506AA,89,90,65,-5,-4,ORD,MCI,403,4,20,0,"",0,NA,NA,NA,NA,NA
2008,12,24,3,1450,1435,1850,1855,WN,155,N720WN,180,200,159,-5,15,PHX,MDW,1444,9,12,0,"",0,NA,NA,NA,NA,NA
2008,3,16,7,1944,1934,2039,2040,9E,2983,89649E,55,66,26,-1,10,DTW,CLE,95,7,22,0,"",0,NA,NA,NA,NA,NA
2008,1,12,6,1715,1720,1740,1744,9E,5778,84889E,85,84,65,-4,-5,TYS,MEM,342,10,10,0,"",0,NA,NA,NA,NA,NA
2008,8,20,3,1905,1855,744,730,CO,2,N76064,459,455,430,14,10,HNL,IAH,3904,14,15,0,"",0,NA,NA,NA,NA,NA
2008,12,4,4,1117,1126,1219,1228,OO,5960,N948SW,62,62,37,-9,-9,GRB,ORD,174,15,10,0,"",0,NA,NA,NA,NA,NA
2008,6,28,6,1009,1014,1114,1114,YV,2854,N449YV,65,60,43,0,-5,FLG,PHX,119,6,16,0,"",0,NA,NA,NA,NA,NA
2008,4,16,3,1454,1455,1758,1758,DL,1833,N918DE,184,183,122,0,-1,LGA,PBI,1035,5,57,0,"",0,NA,NA,NA,NA,NA
2008,4,14,1,714,700,908,905,CO,1785,N13750,114,125,92,3,14,MCI,IAH,643,12,10,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,849,853,950,944,NW,1405,N375NC,61,51,29,6,-4,DTW,GRR,120,5,27,0,"",0,NA,NA,NA,NA,NA
2008,6,13,5,1905,1900,2215,2218,XE,2520,N14543,130,138,109,-3,5,IAH,JAX,817,7,14,0,"",0,NA,NA,NA,NA,NA
